person,rating,genre,movie_count
Dylan Baker,6.3,Comedy,5
Dylan Llewellyn,6.7,Mystery,1
Dylan Mcdermott,6.133333333333334,Action,9
Dylan Minnette,6.533333333333334,Crime,3
Dylan Moran,6.5,Comedy,1
Dylan O'Brien,6.35,Action,8
Dylan Schmid,6.2,Crime,1
Dylan Smith,6.949999999999999,Drama,2
Dylan Sprayberry,6.0,Horror,1
Dylan Sprouse,5.0,Drama,1
Dylan Walsh,5.449999999999999,Mystery,2
Dyllan Christopher,5.3,Adventure,1
E.G. Marshall,6.8,Comedy,1
Eamon Farren,6.4,Crime,1
Eamonn Owens,7.1,Comedy,1
Eamonn Walker,6.65,Action,2
Earl Minor,5.0,Action,1
Eartha Kitt,6.3999999999999995,Comedy,3
Easwari Rao,6.5,Action,1
Eberhard Auriga,7.5,Biography,1
Ebon Moss-Bachrach,6.199999999999999,Drama,2
Ebru Ceylan,7.1,Drama,1
Ed Ackerman,6.2,Adventure,1
Ed Begley Jr.,6.3999999999999995,Comedy,3
Ed Bernard,6.9,Adventure,1
Ed Bishop,5.1,Adventure,1
Ed Flanders,6.5,Drama,1
Ed Harris,6.93030303030303,Drama,33
Ed Helms,6.33125,Comedy,16
Ed Lauter,6.0,Drama,2
Ed O'Neill,6.25,Comedy,6
Ed O'Ross,6.1,Action,2
Ed Oxenbould,6.425,Comedy,4
Ed Quinn,6.0,Horror,1
Ed Skrein,6.457142857142857,Action,7
Ed Speleers,6.133333333333333,Action,3
Ed Westwick,5.800000000000001,Comedy,2
Eddie 'Piolin' Sotelo,7.2,Drama,1
Eddie Albert,6.3,Action,1
Eddie Baroo,6.6,Adventure,1
Eddie Barth,6.6,Drama,1
Eddie Cheung,7.1,Crime,1
Eddie Cibrian,5.1,Adventure,1
Eddie Daniels,5.8,Drama,1
Eddie Deezen,6.0,Animation,1
Eddie Griffin,5.800000000000001,Action,2
Eddie Izzard,6.0,Biography,2
Eddie Kaye Thomas,6.0,Comedy,1
Eddie Marsan,6.783333333333334,Action,6
Eddie Mcgee,5.0,Action,1
Eddie Murphy,6.194285714285715,Comedy,35
Eddie Redmayne,6.526666666666667,Biography,15
Eden Campbell,6.4,Fantasy,1
Eden Dambrine,7.8,Drama,1
Eden Duncan-Smith,5.3,Action,1
Eden Lawrence,6.7,Adventure,1
Edgar Ramirez,6.345454545454545,Action,11
Edi Gathegi,5.966666666666666,Action,3
Edie Falco,5.8999999999999995,Crime,3
Edie Mirman,9.2,Animation,1
Edison Chen,6.15,Action,2
Edith Haagenrud-Sande,6.4,Action,2
Edith Scob,6.95,Drama,2
Edmund Purdom,6.0,Horror,1
Edoardo Gabbriellini,7.0,Drama,1
Edoardo Leo,7.7,Comedy,1
Edoardo Pesce,7.2,Crime,1
Edouard Baer,5.3,Adventure,1
Eduard Fernandez,6.8,Drama,5
Eduardo Antuna,7.2,Comedy,1
Eduardo Blanco,7.8,Comedy,1
Eduardo Minett,6.2,Action,1
Eduardo Noriega,7.083333333333333,Drama,6
Eduardo Verastegui,7.1,Drama,1
Edward Albert,6.2,Comedy,1
Edward Ashley,7.3,Biography,1
Edward Asner,6.65,Animation,2
Edward Burns,6.271428571428571,Action,7
Edward Clements,7.3,Comedy,1
Edward Edwards,5.8,Drama,1
Edward Fox,7.0,Adventure,1
Edward Furlong,6.699999999999999,Action,9
Edward Herrmann,6.5,Comedy,4
Edward Hibbert,6.7,Biography,1
Edward James Olmos,7.05,Biography,6
Edward Jewesbury,7.3,Drama,1
Edward Norton,7.068,Drama,25
Edward Woodward,7.8,Drama,1
Edwin Hodge,6.2,Horror,1
Edwin Wright,6.7,Action,1
Eero Aho,7.7,Drama,1
Eero Milonoff,7.0,Crime,1
Efren Ramirez,7.0,Comedy,1
Ege Tanman,8.2,Drama,1
Eihi Shiina,6.5,Drama,2
Eileen Atkins,6.9,Adventure,2
Eileen Brennan,6.7,Comedy,2
Eileen Davies,6.5,Adventure,1
Eileen Essell,5.9,Comedy,1
Eileen Ryan,6.2,Comedy,1
Eileen Walsh,7.7,Drama,1
Eili Harboe,7.0,Drama,1
Eilidh Rankin,7.5,Animation,1
Eion Bailey,6.3,Crime,1
Eiros,6.8,Comedy,1
Eisaya Hosuwan,7.6,Comedy,1
Eiza Gonzalez,6.2,Action,5
Ekaterina Samsonov,6.7,Crime,1
Ekin Koc,7.8999999999999995,Biography,2
Elaine Hendrix,5.9,Adventure,2
Elaine Jin,8.149999999999999,Crime,2
Elaine Stritch,6.05,Drama,2
Elden Henson,7.0,Comedy,3
Eleanor Bron,7.6,Drama,1
Eleanor David,8.0,Drama,1
Eleanor De Swaef-Roels,6.8,Animation,1
Eleanor Matsuura,6.6,Comedy,1
Eleanor Tomlinson,5.6,Comedy,1
Eleanor Worthington-Cox,5.1,Comedy,1
Eleanor Wyld,6.7,Mystery,1
Elena Anaya,6.571428571428571,Drama,7
Elena Ballesteros,6.6,Mystery,1
Elena Lietti,7.7,Drama,1
Elena Lyadova,7.449999999999999,Crime,2
Elena Lyons,5.6,Comedy,1
Eleonora Giorgi,6.5,Horror,1
Eleonora Giovanardi,6.6,Comedy,1
Eli Brown,6.3,Action,1
Eli Goree,7.1,Biography,2
Eli Marienthal,8.1,Animation,1
Eli Roth,8.3,Adventure,1
Elias Koteas,6.3090909090909095,Drama,11
Elias Mcconnell,7.1,Crime,1
Elias Schwarz,6.7,Horror,1
Eliazar Jimenez,7.4,Drama,1
Elijah Kelley,5.7,Animation,1
Elijah Smith,7.9,Drama,1
Elijah Wood,6.545833333333333,Action,24
Elina Salo,7.5,Comedy,1
Elio Germano,7.2,Action,2
Eliot Glazer,5.7,Comedy,1
Elisabeth Depardieu,8.1,Comedy,1
Elisabeth Harnois,6.7,Drama,3
Elisabeth Helander,7.4,Comedy,1
Elisabeth Moss,6.43,Comedy,10
Elisabeth Rohm,5.8,Action,1
Elisabeth Shue,6.485714285714286,Action,14
Elise Neal,6.2,Action,1
Elise Schaap,7.0,Action,1
Elisha Ali,5.4,Horror,1
Elisha Cuthbert,6.266666666666667,Comedy,6
Elissa Knight,8.4,Animation,1
Elit Iscan,7.6,Drama,1
Eliza Bennett,6.1,Adventure,1
Eliza Dushku,6.0249999999999995,Comedy,4
Eliza Rycembel,7.7,Drama,1
Eliza Scanlen,7.5,Drama,2
Eliza Stuyck,5.5,Drama,1
Eliza Taylor,5.7,Comedy,1
Elizabeth Ashley,6.1,Comedy,1
Elizabeth Banks,6.438095238095237,Comedy,21
Elizabeth Berkley,5.95,Comedy,2
Elizabeth Berridge,7.15,Biography,2
Elizabeth Berrington,7.9,Comedy,1
Elizabeth Blake,4.9,Drama,1
Elizabeth Bourgine,7.6,Drama,1
Elizabeth Cappuccino,6.6,Crime,1
Elizabeth Daily,6.283333333333334,Animation,6
Elizabeth Debicki,7.125,Action,4
Elizabeth Gracen,7.2,Drama,1
Elizabeth Hartman,7.5,Animation,1
Elizabeth Hawthorne,6.6,Action,1
Elizabeth Hurley,5.875,Comedy,4
Elizabeth Kaluev,6.4,Horror,1
Elizabeth Keener,6.6,Comedy,1
Elizabeth Lail,5.4,Horror,1
Elizabeth Lawrence,6.3,Drama,1
Elizabeth Marvel,6.7,Comedy,2
Elizabeth Mcgovern,6.833333333333333,Drama,6
Elizabeth Mitchell,6.366666666666667,Crime,3
Elizabeth Moody,7.5,Comedy,1
Elizabeth Olsen,6.454545454545454,Drama,11
Elizabeth Pena,6.82,Drama,5
Elizabeth Perkins,6.2375,Comedy,8
Elizabeth Reaser,6.3999999999999995,Comedy,3
Ella Anderson,6.066666666666666,Biography,3
Ella Balinska,5.0,Action,1
Ella Ballentine,5.4,Drama,1
Ella Holland,6.8,Drama,1
Ella Hunt,6.0,Comedy,1
Ella Josephine Lund Nilsson,7.3,Drama,1
Ella Joyce,6.9,Comedy,1
Ella Kenion,5.6,Adventure,1
Ella Purnell,5.8,Drama,3
Ella Rumpf,7.0,Drama,1
Ella Wahlestedt,5.7,Adventure,1
Ellar Coltrane,6.6,Drama,2
Elle Fanning,6.466666666666667,Comedy,21
Elle Macpherson,6.4,Action,2
Elle Russ,7.2,Action,1
Ellen Barkin,6.209090909090909,Comedy,11
Ellen Burstyn,6.8125,Drama,8
Ellen Crawford,7.8,Drama,1
Ellen Degeneres,7.699999999999999,Animation,2
Ellen Dorrit Petersen,7.0,Drama,1
Ellen Greene,7.15,Drama,2
Ellen Latzen,6.9,Drama,1
Ellen Sandweiss,7.4,Horror,1
Ellen Wong,5.9,Horror,1
Ellery Sprayberry,6.3,Drama,1
Ellie Cornell,5.35,Horror,2
Ellie Kemper,5.55,Comedy,2
Ellie Raab,6.9,Comedy,1
Elliot Cowan,6.25,Comedy,2
Elliot Knight,6.2,Horror,1
Elliot Page,6.7,Drama,14
Elliott Fullam,6.1,Horror,1
Ellise Chappell,6.8,Comedy,1
Ellora Torchia,5.1,Horror,1
Elly Curtis,5.4,Action,1
Elmo Nuganen,8.1,Drama,1
Elodie Harrod,7.0,Comedy,1
Elodie Yung,6.9,Action,1
Eloise Laurence,7.2,Drama,1
Elpidia Carrillo,6.949999999999999,Action,2
Elsa Zylberstein,7.4,Drama,2
Elsie Fisher,7.4,Comedy,1
Elvira Minguez,6.5,Action,2
Elvira Onetto,6.5,Horror,1
Elya Baskin,7.7,Drama,1
Elyas M'Barek,6.9,Crime,4
Elyes Gabel,6.5,Animation,1
Emayatzy Corinealdi,6.5,Drama,2
Embeth Davidtz,6.709999999999999,Comedy,10
Emelie Garbers,6.3,Drama,1
Emi Shinohara,7.8,Animation,1
Emi Takei,7.4,Action,4
Emil Chau,6.0,Action,1
Emil Marwa,6.0,Comedy,1
Emile Hirsch,6.875,Comedy,16
Emile Vallee,7.9,Comedy,1
Emilee Wallace,5.4,Comedy,1
Emilia Clarke,6.38,Drama,5
Emilia Fox,7.8,Biography,2
Emilia Jones,7.133333333333333,Drama,3
Emilie De Ravin,6.5,Crime,4
Emilie Dequenne,7.6,Drama,2
Emilie Leclerc,7.3,Adventure,1
Emilien Neron,7.5,Comedy,1
Emilio Buale,7.0,Horror,1
Emilio Echevarria,7.05,Drama,2
Emilio Estevez,6.35,Action,16
Emilio Gavira,7.5,Drama,1
Emilio Gutierrez Caba,6.8,Biography,1
Emilio Rivera,6.550000000000001,Biography,2
Emilio Subercaseaux Campos,7.1,Crime,1
Emily Alyn Lind,5.833333333333333,Horror,3
Emily Bader,5.2,Horror,1
Emily Baldoni,7.2,Drama,1
Emily Barclay,6.9,Animation,1
Emily Beecham,5.4,Action,1
Emily Blunt,6.622222222222223,Action,27
Emily Browning,5.833333333333333,Drama,6
Emily Chu,7.4,Action,1
Emily Hampshire,6.75,Drama,2
Emily Meade,6.8,Biography,2
Emily Montague,6.4,Drama,1
Emily Morgan,6.9,Drama,1
Emily Mortimer,6.689473684210526,Drama,19
Emily Perkins,6.333333333333333,Drama,3
Emily Ratajkowski,5.866666666666667,Drama,3
Emily Robinson,6.35,Comedy,2
Emily Rudd,6.7,Drama,1
Emily Tosta,5.5,Action,1
Emily Vancamp,6.0,Action,1
Emily Watson,7.083333333333333,Drama,18
Eminem,7.2,Drama,1
Emir Ali Dogrul,6.6,Drama,1
Emma Bading,6.3,Drama,1
Emma Bell,6.050000000000001,Adventure,2
Emma Berman,7.4,Animation,1
Emma Booth,6.2,Drama,3
Emma Campbell,5.6,Horror,1
Emma Catherine Rigby,7.2,Adventure,1
Emma Caulfield Ford,5.7,Comedy,2
Emma Cleasby,6.8,Action,1
Emma Corrin,6.55,Drama,2
Emma Dumont,5.5,Horror,1
Emma Fitzpatrick,6.449999999999999,Comedy,2
Emma Fuhrmann,6.9,Comedy,1
Emma Greenwell,6.4,Comedy,1
Emma Karwandy,6.6,Crime,1
Emma King,5.9,Drama,1
Emma Louise Webb,6.5,Horror,1
Emma Myers,6.3,Crime,1
Emma Nelson,6.5,Comedy,1
Emma Roberts,6.114285714285715,Comedy,21
Emma Samuelsson,7.4,Comedy,1
Emma Shorey,6.4,Drama,1
Emma Stone,6.845000000000001,Comedy,20
Emma Suarez,7.1,Drama,1
Emma Thompson,6.870833333333334,Comedy,24
Emma Watson,7.00625,Adventure,16
Emma Wiklund,6.0,Action,2
Emmanuel Affadzi,7.7,Drama,1
Emmanuel Garijo,7.5,Animation,1
Emmanuel Jal,7.4,Biography,1
Emmanuel Schwartz,7.6,Drama,1
Emmanuelle Beart,7.425,Drama,4
Emmanuelle Bercot,7.1,Drama,1
Emmanuelle Chriqui,5.74,Action,5
Emmanuelle Devos,7.25,Crime,2
Emmanuelle Riva,7.9,Drama,1
Emmanuelle Seigner,7.242857142857143,Biography,7
Emmanuelle Vaugier,6.6,Horror,1
Emmy Rossum,6.883333333333333,Drama,6
Emory Cohen,6.283333333333334,Drama,6
Emraan Hashmi,6.640000000000001,Action,5
Endre Martin Midtstigen,6.2,Horror,1
Endy Arfian,6.5,Drama,1
Eneko Sagardoy,6.4,Adventure,1
Engin Akyurek,7.449999999999999,Drama,2
Engin Gunaydin,7.033333333333334,Comedy,3
Enid Graham,6.3,Comedy,1
Ennio Fantastichini,7.2,Comedy,1
Enrico Colantoni,6.7,Crime,1
Enrico Lo Verso,6.1,Drama,1
Enrique Castillo,7.9,Crime,1
Enrique Diaz,7.5,Crime,1
Enrique Murciano,5.1,Action,1
Enrique Villen,7.1,Comedy,1
Enzo Cannavale,8.5,Drama,1
Enzo Cilenti,5.4,Action,1
Enzo Turrin,6.8,Action,1
Enzo Zelocchi,5.633333333333333,Drama,3
Eoghan Mcquinn,5.7,Comedy,1
Eoin Macken,6.066666666666666,Comedy,3
Ercan Kesal,7.3,Drama,1
Erdal Besikcioglu,7.25,Action,2
Erdal Ozyagcilar,8.149999999999999,Comedy,2
Erdal Tosun,7.0,Comedy,1
Erdem Senocak,7.6,Drama,1
Erdem Yener,7.6,Comedy,1
Erdil Yasaroglu,6.7,Drama,1
Ergun Kuyucu,5.8,Crime,1
Eri Fukatsu,7.7,Animation,1
Eri Watanabe,7.7,Comedy,1
Eric Andre,6.5,Comedy,1
Eric Balfour,5.6,Adventure,2
Eric Bana,6.711764705882352,Action,17
Eric Bogosian,6.475,Drama,4
Eric Borsuk,7.0,Biography,1
Eric Cantona,6.8,Action,3
Eric Christian Olsen,5.7,Comedy,5
Eric Christmas,6.1,Adventure,1
Eric Dane,6.7,Drama,3
Eric Deulen,7.1,Crime,1
Eric Elmosnino,7.1,Comedy,2
Eric Godon,7.0,Drama,1
Eric Gurry,7.2,Crime,1
Eric Heister,5.4,Action,1
Eric Idle,6.8999999999999995,Comedy,3
Eric Judor,6.2,Comedy,1
Eric Jungmann,6.0,Action,1
Eric Lange,5.8,Drama,1
Eric Lively,5.1,Action,1
Eric Lloyd,5.833333333333333,Comedy,3
Eric Mabius,5.5,Action,2
Eric Osborne,5.8,Drama,1
Eric Pascal Chaltiel,6.4,Crime,1
Eric Podnar,5.5,Horror,1
Eric Roberts,6.5,Action,3
Eric Savin,5.3,Drama,1
Eric Schweig,6.6,Action,2
Eric Sheffer Stevens,5.2,Horror,1
Eric Stoltz,6.325,Action,8
Eric Stonestreet,6.3999999999999995,Animation,3
Eric Stuart,6.0,Animation,2
Eric Sykes,7.7,Adventure,1
Eric Tsang,6.375,Action,4
Eric Wareheim,5.3,Comedy,1
Eric Winter,6.550000000000001,Comedy,2
Eric Zuckerman,7.0,Biography,1
Erica Ash,6.1,Adventure,1
Erica Carlson,7.5,Comedy,1
Erica Ellis,7.1,Comedy,1
Erica Leerhsen,6.2,Horror,1
Erica Tremblay,5.8,Action,1
Erica Xia-Hou,5.1,Action,1
Erica Yates,5.8,Drama,1
Erica Yohn,6.9,Animation,1
Erich Anderson,6.1,Drama,2
Erich Bergen,6.8,Biography,1
Erik Enge,5.7,Action,1
Erik Paaske,7.8,Drama,1
Erik Per Sullivan,6.7,Drama,1
Erik Thomson,4.9,Horror,1
Erika Bok,7.7,Drama,1
Erika Christensen,5.983333333333333,Comedy,6
Erika Eleniak,5.633333333333333,Comedy,3
Erika Kaar,6.1,Action,1
Erika Linder,5.5,Drama,1
Erika Oda,7.6,Drama,1
Erika Sawajiri,6.8,Action,1
Erika Toda,7.2,Adventure,1
Eriko Hatsune,6.5,Drama,1
Erin Bethea,6.4,Drama,1
Erin Cahill,6.2,Animation,1
Erin Karpluk,6.0,Action,1
Erin Kelly,6.3,Drama,1
Erin Moriarty,6.4,Action,1
Erin Richards,5.1,Horror,1
Erin Wasson,6.3,Comedy,1
Erina Mano,6.3,Action,1
Erinn Hayes,6.7,Comedy,1
Eriq Ebouaney,6.050000000000001,Crime,2
Erkan Can,7.633333333333333,Crime,3
Erland Josephson,7.9,Drama,2
Ernest Borgnine,7.1,Action,1
Ernesto Alterio,6.9,Comedy,1
Ernesto Gomez Cruz,7.7,Action,1
Ernie Dingo,5.7,Action,1
Ernie Hudson,6.3,Action,5
Ernst Jacobi,7.8,Drama,1
Ernst Stotzner,7.5,Drama,1
Ernst Umhauer,7.4,Drama,1
Ernst-Hugo Jaregard,7.6,Drama,1
Erol Babaoglu,7.6,Drama,1
Ersin Arici,6.6,Drama,1
Ertan Saban,7.4,Comedy,1
Erwin Leder,7.2,Drama,1
Esai Morales,6.9,Biography,1
Esha Deol,6.6,Action,1
Esha Gupta,7.0,Crime,1
Esko Nikkari,7.5,Comedy,1
Esmond Knight,6.7,Crime,1
Esom,6.6,Action,1
Espen Klouman Høiner,7.3,Drama,1
Essence Atkins,5.0,Comedy,1
Essi Murray-Johnston,6.8,Biography,1
Essie Davis,6.366666666666667,Horror,3
Estelle Getty,6.550000000000001,Biography,2
Estelle Harris,7.3,Biography,1
Estelle Reiner,6.8,Comedy,1
Ester Birch,7.3,Drama,1
Esther Anil,8.4,Crime,1
Esther Purves-Smith,6.4,Action,1
Esther Scott,6.0,Comedy,1
Esther Wurmfeld,6.6,Comedy,1
Eszter Balint,7.4,Comedy,1
Eszter Balla,7.6,Comedy,1
Ethan Embry,6.3625,Comedy,8
Ethan Hawke,6.897368421052632,Drama,38
Ethan Peck,5.7,Drama,1
Ethan Stiefel,6.7,Drama,1
Ethan Suplee,7.0,Comedy,2
Etsushi Toyokawa,7.9,Drama,1
Ettore,6.8,Drama,1
Eugene Collier,5.5,Action,1
Eugene Hutz,7.4,Comedy,1
Eugene Lee Yang,7.6,Animation,1
Eugene Levy,6.0,Comedy,13
Eugenio Derbez,6.459999999999999,Comedy,5
Eugenio Mastrandrea,7.1,Action,1
Eun-Ju Lee,8.0,Action,1
Eunice Cho,6.9,Animation,1
Eunjin Kang,7.1,Crime,1
Eusebio Poncela,6.949999999999999,Comedy,2
Eva Almassy Albert,8.2,Drama,1
Eva Amurri,6.3,Drama,1
Eva Birthistle,6.550000000000001,Comedy,2
Eva Bourne,5.9,Horror,1
Eva Cobo,7.050000000000001,Action,2
Eva Gabor,6.8,Animation,1
Eva Green,6.6692307692307695,Drama,13
Eva Igo,6.5,Drama,1
Eva Longoria,6.083333333333333,Action,6
Eva Marie Saint,6.3,Comedy,1
Eva Melander,7.0,Crime,1
Eva Mendes,6.3076923076923075,Crime,13
Eva Noblezada,6.4,Animation,1
Eva Whittaker,8.0,Animation,1
Evan Adams,7.2,Comedy,1
Evan Assante,7.3,Comedy,1
Evan Bird,6.4,Crime,1
Evan Bittencourt,6.4,Comedy,1
Evan C. Kim,6.3,Action,1
Evan Jonigkeit,6.6,Comedy,2
Evan Mcguire,7.5,Animation,1
Evan Peters,6.0,Biography,3
Evan Rachel Wood,6.523529411764706,Comedy,17
Evan Richards,6.5,Comedy,1
Evan Ross,6.1,Comedy,2
Evan Todd,6.7,Comedy,1
Evangeline Lilly,6.566666666666666,Action,6
Eve,6.175,Comedy,4
Eve Hewson,6.0,Adventure,2
Evelyn Claire,6.4,Drama,1
Evelyn Edwards,7.8,Comedy,1
Evelyn Guerrero,6.0,Comedy,1
Evelyne Brochu,7.1,Drama,2
Everett Mcgill,6.4799999999999995,Adventure,5
Everlyn Sampi,7.4,Biography,1
Evgeniy Leonov,7.9,Comedy,1
Evgeniy Tsyganov,7.0,Action,1
Evie Thompson,6.7,Drama,1
Ewa Froling,7.8,Crime,1
Ewan Mcgregor,6.695555555555556,Action,45
Ewen Bremner,7.075,Comedy,4
Ewen Leslie,5.3,Drama,1
Eyad Hourani,7.5,Crime,1
Eyad Nassar,8.0,Crime,1
Eythor Gudjonsson,5.9,Horror,1
Ezequiel Cipols,6.4,Animation,1
Ezgi Mola,6.0,Comedy,1
Ezra Godden,6.2,Fantasy,1
Ezra Miller,6.866666666666667,Drama,6
F. Murray Abraham,7.540000000000001,Biography,5
Fabian Hinrichs,7.6,Biography,1
Fabiana Udenio,6.2,Comedy,1
Fabianne Therese,5.95,Horror,2
Fabio Audi,7.9,Drama,1
Fabrice Luchini,6.925,Comedy,4
Fabrizio Bentivoglio,7.550000000000001,Drama,2
Fabrizio Ferracane,7.1,Biography,1
Fabrizio Rongione,7.375,Drama,4
Fahadh Faasil,8.114285714285716,Comedy,7
Fairuza Balk,6.55,Drama,4
Faith Wladyka,7.3,Drama,1
Faiza Mouha Abbazi,5.8,Drama,1
Falk Hentschel,6.2,Biography,1
Famke Janssen,6.241176470588235,Action,17
Fan Liao,7.0,Crime,1
Fang Yin,7.6,Crime,1
Fann Wong,6.2,Action,1
Fanny Ardant,7.2,Comedy,3
Fantin Ravat,6.7,Drama,1
Fantine Harduin,6.6,Drama,1
Farah Zeynep Abdullah,7.625,Biography,4
Farahnaz Safari,8.1,Drama,1
Fardeen Khan,6.3,Comedy,2
Fares Fares,7.0,Crime,5
Farhad Aslani,7.8,Action,1
Farhad Bagheri,6.0,Action,1
Farhad Harun,7.4,Drama,1
Farhan Akhtar,7.371428571428571,Drama,7
Farida Jalal,8.0,Drama,1
Farley Granger,5.9,Horror,1
Farrah Fawcett,5.5,Action,3
Farrah Mackenzie,7.0,Action,1
Farrukh Jaffar,7.4,Comedy,1
Fatih Artman,7.4,Comedy,1
Fatima El Bahraouy,6.4,Drama,1
Fatima Sana Shaikh,7.95,Action,2
Fausto Russo Alesi,7.1,Biography,1
Fawad Khan,7.3999999999999995,Action,3
Fay Cohen,6.6,Comedy,1
Fay Masterson,6.7,Drama,1
Faye Dunaway,6.414285714285714,Comedy,7
Faye Marsay,6.7,Biography,1
Faye Wong,7.7,Comedy,2
Fayssal Bazzi,6.6,Adventure,1
Feather,7.1,Comedy,1
Federico Castelluccio,5.2,Thriller,1
Federico Cecere,6.4,Animation,1
Federico Ielapi,6.2,Drama,1
Federico Luppi,7.033333333333334,Drama,3
Fedja Van Huet,7.15,Crime,2
Fedor Bondarchuk,6.4,Drama,1
Fei Lung,6.2,Action,1
Fei Ren,6.3,Action,1
Fele Martinez,7.525,Drama,4
Felicity Huffman,6.7,Comedy,4
Felicity Jones,6.61875,Biography,16
Felicity Mason,5.4,Action,1
Felissa Rose,6.2,Horror,1
Felix Kammerer,7.8,Action,1
Felix Lefebvre,6.9,Drama,1
Felix Lemburo,7.6,Biography,1
Fengyi Zhang,7.633333333333333,Action,3
Fennie Yuen,7.2,Action,1
Feodor Atkine,7.05,Comedy,2
Ferdia Walsh-Peelo,7.9,Comedy,1
Fereshteh Sadre Orafaiy,7.5,Drama,1
Ferhan Sensoy,8.1,Comedy,1
Fernanda Montenegro,8.0,Drama,1
Fernando Cayo,7.0,Drama,2
Fernando Fernan Gomez,7.1,Comedy,1
Fernando Tielve,7.4,Drama,1
Ferran Terraza,7.4,Horror,1
Feyyaz Yigit,6.7,Comedy,1
Fezile Mpela,6.2,Comedy,1
Fikret Kuskan,8.2,Drama,2
Filip Berg,7.7,Comedy,1
Filip Peeters,7.3,Crime,1
Filip Sovagovic,7.9,Comedy,1
Filipp Avdeev,5.1,Drama,1
Filippo Nigro,7.2,Drama,1
Filippo Scotti,7.3,Drama,1
Fin Argus,7.5,Biography,1
Finn Carter,7.1,Comedy,1
Finn Cole,5.3,Action,1
Finn Little,5.766666666666667,Drama,3
Finn Scicluna-O'Prey,5.4,Biography,1
Finn Wittrock,6.6,Biography,2
Finn Wolfhard,6.733333333333333,Horror,3
Fiona Dourif,5.449999999999999,Horror,2
Fiona Glascott,5.0,Horror,1
Fiona Press,6.2,Crime,1
Fiona Shaw,6.9,Comedy,2
Fionn O'Shea,7.0,Comedy,1
Fionn Whitehead,6.766666666666667,Action,3
Fionnula Flanagan,7.279999999999999,Animation,5
Fiore Argento,6.6,Horror,1
Firat Dogruloglu,7.5,Adventure,1
Fisayo Akinade,5.75,Action,2
Fisher Stevens,6.15,Comedy,2
Fiston Barek,5.8,Horror,1
Flavio Bucci,7.2,Biography,1
Flavio Parenti,7.0,Drama,1
Flea,5.6,Animation,1
Flex Alexander,6.2,Comedy,1
Flora Cross,6.0,Comedy,1
Flora Saini,6.0,Action,1
Florence Clery,7.2,Drama,1
Florence Kastriner,7.0,Crime,1
Florence Pugh,7.022222222222222,Drama,9
Florencia Lozano,6.3,Drama,1
Florian Lukas,7.325,Action,4
Florijan Ajdini,8.0,Comedy,1
Flynn Allen,4.9,Fantasy,1
Fockeline Ouwerkerk,6.9,Biography,1
Forest Whitaker,6.854166666666667,Action,24
Forrest Goodluck,6.6,Biography,1
Fran Drescher,5.7,Comedy,1
Fran Kranz,7.0,Horror,2
Franc Ashman,6.2,Thriller,1
Frances Bay,6.6,Comedy,2
Frances Conroy,6.85,Crime,4
Frances De La Tour,6.8,Comedy,1
Frances Fisher,6.8,Crime,2
Frances Mcdormand,6.995238095238095,Drama,21
Frances O'Connor,6.666666666666667,Comedy,6
Frances Sternhagen,6.833333333333333,Drama,3
Frances Tomelty,6.1,Comedy,1
Francesc Albiol,7.5,Crime,1
Francesc Orella,6.550000000000001,Horror,2
Francesca Annis,5.966666666666666,Action,3
Francesca Capaldi,7.0,Animation,1
Francesca Ciardi,5.8,Adventure,1
Francesca Eastwood,4.9,Crime,1
Francesca Neri,6.4,Drama,2
Francesca Reale,6.1,Comedy,1
Francesco Carnelutti,6.7,Horror,1
Francesco Ferdinandi,7.4,Biography,1
Francesco Russo,5.7,Drama,1
Francine Racette,8.0,Drama,1
Francis Capra,6.449999999999999,Crime,2
Francis Huster,7.6,Comedy,1
Francis Ng,7.3,Action,1
Francisco Bertin,7.6,Biography,1
Francisco Rabal,6.2,Fantasy,1
Francisco Reyes,7.2,Drama,1
Franck Khalfoun,6.7,Horror,1
Franco Nero,6.1,Horror,1
Franco Volpi,7.2,Comedy,1
Francois Arnaud,7.4,Drama,1
Francois Begaudeau,7.5,Drama,1
Francois Berleand,6.68,Drama,5
Francois Civil,6.7,Action,4
Francois Cluzet,7.2,Comedy,5
Francois Damiens,6.94,Comedy,5
Francois Hadji-Lazaro,7.1,Comedy,1
Francoise Bertin,6.7,Drama,1
Francoise Fabian,6.6,Drama,1
Francoise Yip,6.35,Action,2
Frank Acciarito,7.0,Crime,1
Frank Brana,6.0,Horror,1
Frank Coughlan,7.0,Drama,1
Frank Deal,5.7,Horror,1
Frank Finlay,7.3,Biography,2
Frank Giering,7.5,Crime,1
Frank Gingerich,6.7,Biography,1
Frank Grillo,6.211111111111111,Action,9
Frank Harper,6.3,Crime,2
Frank Huerta,6.7,Comedy,1
Frank Hvam,7.1,Comedy,1
Frank Lammers,7.0,Action,2
Frank Langella,6.2846153846153845,Comedy,13
Frank Madigan,6.6,Drama,1
Frank Mcrae,6.733333333333333,Comedy,3
Frank Medrano,6.3,Crime,1
Frank Mosley,6.5,Drama,1
Frank Oz,7.0,Adventure,3
Frank Todaro,7.5,Animation,1
Frank Vincent,8.1,Biography,1
Frank Welker,6.5,Animation,1
Frank Whaley,6.58,Comedy,5
Franka Potente,7.1000000000000005,Action,7
Frankie Corio,7.7,Drama,1
Frankie Faison,7.2,Biography,1
